Original_Date,Year,Month,Day,Site,Species,Count,Date
4/27/14,2014,April,27,Embu,Amazonetta brasiliensis,8,2014-04-27
4/27/14,2014,April,27,Embu,Anas bahamensis,2,2014-04-27
4/27/14,2014,April,27,Embu,Ardea alba,4,2014-04-27
4/27/14,2014,April,27,Embu,Ardea ibis,6,2014-04-27
4/27/14,2014,April,27,Embu,Coragyps atratus,120,2014-04-27
4/27/14,2014,April,27,Embu,Egretta thula,50,2014-04-27
4/27/14,2014,April,27,Embu,Gallinula galeata,20,2014-04-27
4/27/14,2014,April,27,Embu,Gallinago paraguaiae,10,2014-04-27
4/27/14,2014,April,27,Embu,Himantopus mexicanus melanurus,200,2014-04-27
4/27/14,2014,April,27,Embu,Jacana jacana,12,2014-04-27
4/27/14,2014,April,27,Embu,Pardirallus nigricans,2,2014-04-27
4/27/14,2014,April,27,Embu,Syrigma sibilatrix,2,2014-04-27
4/27/14,2014,April,27,Embu,Vanellus chilensis,80,2014-04-27
6/15/14,2014,June,15,Embu,Amazonetta brasiliensis,35,2014-06-15
6/15/14,2014,June,15,Embu,Anas bahamensis,20,2014-06-15
6/15/14,2014,June,15,Embu,Anas georgica,1,2014-06-15
6/15/14,2014,June,15,Embu,Spatula versicolor,4,2014-06-15
6/15/14,2014,June,15,Embu,Ardea alba,2,2014-06-15
6/15/14,2014,June,15,Embu,Ardea cocoi,1,2014-06-15
6/15/14,2014,June,15,Embu,Ardea ibis,6,2014-06-15
6/15/14,2014,June,15,Embu,Coragyps atratus,50,2014-06-15
6/15/14,2014,June,15,Embu,Egretta thula,30,2014-06-15
6/15/14,2014,June,15,Embu,Gallinula galeata,30,2014-06-15
6/15/14,2014,June,15,Embu,Himantopus mexicanus melanurus,400,2014-06-15
6/15/14,2014,June,15,Embu,Jacana jacana,15,2014-06-15
6/15/14,2014,June,15,Embu,Laterallus melanophaius,1,2014-06-15
6/15/14,2014,June,15,Embu,Pardirallus nigricans,2,2014-06-15
6/15/14,2014,June,15,Embu,Vanellus chilensis,50,2014-06-15
6/15/14,2014,June,15,PET,Amazonetta brasiliensis,20,2014-06-15
6/15/14,2014,June,15,PET,Anas bahamensis,12,2014-06-15
6/15/14,2014,June,15,PET,Aramus guarauna,1,2014-06-15
6/15/14,2014,June,15,PET,Ardea alba,1,2014-06-15
6/15/14,2014,June,15,PET,Ardea cocoi,1,2014-06-15
6/15/14,2014,June,15,PET,Dendrocygna bicolor,2,2014-06-15
6/15/14,2014,June,15,PET,Egretta thula,4,2014-06-15
6/15/14,2014,June,15,PET,Elaenia flavogaster,1,2014-06-15
6/15/14,2014,June,15,PET,Jacana jacana,6,2014-06-15
7/5/14,2014,July,5,PET,Amazonetta brasiliensis,11,2014-07-05
7/5/14,2014,July,5,PET,Anas bahamensis,3,2014-07-05
7/5/14,2014,July,5,PET,Anhinga anhinga,1,2014-07-05
7/5/14,2014,July,5,PET,Aramides saracura,1,2014-07-05
7/5/14,2014,July,5,PET,Aramus guarauna,3,2014-07-05
7/5/14,2014,July,5,PET,Ardea alba,3,2014-07-05
7/5/14,2014,July,5,PET,Butorides striata,1,2014-07-05
7/5/14,2014,July,5,PET,Egretta thula,4,2014-07-05
7/5/14,2014,July,5,PET,Gallinula galeata,26,2014-07-05
7/5/14,2014,July,5,PET,Himantopus mexicanus melanurus,3,2014-07-05
7/5/14,2014,July,5,PET,Jacana jacana,1,2014-07-05
7/5/14,2014,July,5,PET,Nannopterum brasilianum,26,2014-07-05
7/5/14,2014,July,5,PET,Nycticorax nycticorax,3,2014-07-05
7/5/14,2014,July,5,PET,Podilymbus podiceps,10,2014-07-05
7/5/14,2014,July,5,PET,Vanellus chilensis,4,2014-07-05
7/9/14,2014,July,9,Embu,Amazonetta brasiliensis,40,2014-07-09
7/9/14,2014,July,9,Embu,Anas bahamensis,4,2014-07-09
7/9/14,2014,July,9,Embu,Spatula versicolor,4,2014-07-09
7/9/14,2014,July,9,Embu,Ardea cocoi,1,2014-07-09
7/9/14,2014,July,9,Embu,Caracara plancus,50,2014-07-09
7/9/14,2014,July,9,Embu,Dendrocygna bicolor,2,2014-07-09
7/9/14,2014,July,9,Embu,Egretta thula,15,2014-07-09
7/9/14,2014,July,9,Embu,Gallinula galeata,120,2014-07-09
7/9/14,2014,July,9,Embu,Himantopus mexicanus melanurus,300,2014-07-09
7/9/14,2014,July,9,Embu,Jacana jacana,6,2014-07-09
7/9/14,2014,July,9,Embu,Tringa solitaria,1,2014-07-09
7/9/14,2014,July,9,Embu,Vanellus chilensis,180,2014-07-09
7/9/14,2014,July,9,PET,Amazonetta brasiliensis,40,2014-07-09
7/9/14,2014,July,9,PET,Anas bahamensis,16,2014-07-09
7/9/14,2014,July,9,PET,Anhinga anhinga,1,2014-07-09
7/9/14,2014,July,9,PET,Ardea cocoi,1,2014-07-09
7/9/14,2014,July,9,PET,Butorides striata,1,2014-07-09
7/9/14,2014,July,9,PET,Dendrocygna bicolor,2,2014-07-09
7/9/14,2014,July,9,PET,Egretta thula,6,2014-07-09
7/9/14,2014,July,9,PET,Gallinula galeata,80,2014-07-09
7/9/14,2014,July,9,PET,Himantopus mexicanus melanurus,2,2014-07-09
7/9/14,2014,July,9,PET,Jacana jacana,6,2014-07-09
7/9/14,2014,July,9,PET,Nannopterum brasilianum,15,2014-07-09
7/9/14,2014,July,9,PET,Nycticorax nycticorax,1,2014-07-09
7/9/14,2014,July,9,PET,Pyroderus scutatus,1,2014-07-09
7/9/14,2014,July,9,Lagoa Branca Flor,Amazonetta brasiliensis,25,2014-07-09
7/9/14,2014,July,9,Lagoa Branca Flor,Anas bahamensis,70,2014-07-09
7/9/14,2014,July,9,Lagoa Branca Flor,Gallinula galeata,40,2014-07-09
7/9/14,2014,July,9,Lagoa Branca Flor,Himantopus mexicanus melanurus,40,2014-07-09
8/6/14,2014,August,6,Embu,Amazonetta brasiliensis,18,2014-08-06
8/6/14,2014,August,6,Embu,Caracara plancus,35,2014-08-06
8/6/14,2014,August,6,Embu,Gallinula galeata,80,2014-08-06
8/6/14,2014,August,6,Embu,Himantopus mexicanus melanurus,180,2014-08-06
8/6/14,2014,August,6,Embu,Jacana jacana,6,2014-08-06
8/6/14,2014,August,6,Embu,Tringa flavipes,2,2014-08-06
8/6/14,2014,August,6,Embu,Vanellus chilensis,80,2014-08-06
8/6/14,2014,August,6,PET,Anas bahamensis,12,2014-08-06
8/6/14,2014,August,6,PET,Ardea alba,1,2014-08-06
8/6/14,2014,August,6,PET,Ardea ibis,20,2014-08-06
8/6/14,2014,August,6,PET,Dendrocygna bicolor,2,2014-08-06
8/6/14,2014,August,6,PET,Gallinula galeata,50,2014-08-06
8/6/14,2014,August,6,PET,Himantopus mexicanus melanurus,4,2014-08-06
8/6/14,2014,August,6,PET,Jacana jacana,4,2014-08-06
8/6/14,2014,August,6,PET,Nannopterum brasilianum,10,2014-08-06
8/6/14,2014,August,6,PET,Tigrisoma lineatum,1,2014-08-06
8/6/14,2014,August,6,Lagoa Branca Flor,Anas bahamensis,12,2014-08-06
8/6/14,2014,August,6,Lagoa Branca Flor,Dendrocygna bicolor,2,2014-08-06
8/6/14,2014,August,6,Lagoa Branca Flor,Gallinula galeata,20,2014-08-06
8/6/14,2014,August,6,Lagoa Branca Flor,Himantopus mexicanus melanurus,20,2014-08-06
8/6/14,2014,August,6,Lagoa Branca Flor,Jacana jacana,4,2014-08-06
8/6/14,2014,August,6,Embu,Actitis macularius,1,2014-08-06
8/6/14,2014,August,6,Embu,Amazonetta brasiliensis,30,2014-08-06
8/6/14,2014,August,6,Embu,Ardea ibis,12,2014-08-06
8/6/14,2014,August,6,Embu,Cyclarhis gujanensis,1,2014-08-06
8/6/14,2014,August,6,Embu,Egretta thula,4,2014-08-06
8/6/14,2014,August,6,Embu,Gallinula galeata,130,2014-08-06
8/6/14,2014,August,6,Embu,Himantopus mexicanus melanurus,80,2014-08-06
8/6/14,2014,August,6,Embu,Jacana jacana,8,2014-08-06
8/6/14,2014,August,6,Embu,Pardirallus nigricans,2,2014-08-06
8/6/14,2014,August,6,Embu,Ramphocelus bresilia,1,2014-08-06
8/6/14,2014,August,6,Embu,Vanellus chilensis,90,2014-08-06
8/20/14,2014,August,20,Embu,Spatula versicolor,1,2014-08-20
8/20/14,2014,August,20,Embu,Ardea ibis,12,2014-08-20
8/20/14,2014,August,20,Embu,Egretta thula,6,2014-08-20
8/20/14,2014,August,20,Embu,Gallinula galeata,120,2014-08-20
8/20/14,2014,August,20,Embu,Himantopus mexicanus melanurus,40,2014-08-20
8/20/14,2014,August,20,Embu,Jacana jacana,12,2014-08-20
8/20/14,2014,August,20,Embu,Pardirallus nigricans,2,2014-08-20
8/20/14,2014,August,20,Embu,Psittacara leucophthalmus,1,2014-08-20
8/20/14,2014,August,20,Embu,Ramphocelus bresilia,1,2014-08-20
8/20/14,2014,August,20,Embu,Veniliornis spilogaster,1,2014-08-20
9/21/14,2014,September,21,Embu,Amazonetta brasiliensis,30,2014-09-21
9/21/14,2014,September,21,Embu,Anas bahamensis,4,2014-09-21
9/21/14,2014,September,21,Embu,Ardea ibis,25,2014-09-21
9/21/14,2014,September,21,Embu,Chrysomus ruficapillus,6,2014-09-21
9/21/14,2014,September,21,Embu,Coragyps atratus,15,2014-09-21
9/21/14,2014,September,21,Embu,Dendrocygna viduata,2,2014-09-21
9/21/14,2014,September,21,Embu,Gallinula galeata,80,2014-09-21
9/21/14,2014,September,21,Embu,Himantopus mexicanus melanurus,7,2014-09-21
9/21/14,2014,September,21,Embu,Tyrannus savana,1,2014-09-21
9/21/14,2014,September,21,Embu,Vanellus chilensis,100,2014-09-21
9/28/14,2014,September,28,Embu,Actitis macularius,2,2014-09-28
9/28/14,2014,September,28,Embu,Amazonetta brasiliensis,3,2014-09-28
9/28/14,2014,September,28,Embu,Spatula versicolor,2,2014-09-28
9/28/14,2014,September,28,Embu,Ardea ibis,4,2014-09-28
9/28/14,2014,September,28,Embu,Dendrocygna viduata,2,2014-09-28
9/28/14,2014,September,28,Embu,Gallinula galeata,50,2014-09-28
9/28/14,2014,September,28,Embu,Himantopus mexicanus melanurus,15,2014-09-28
9/28/14,2014,September,28,Embu,Pardirallus nigricans,2,2014-09-28
9/28/14,2014,September,28,Embu,Phimosus infuscatus,2,2014-09-28
9/28/14,2014,September,28,Embu,Ramphastos dicolorus,1,2014-09-28
9/28/14,2014,September,28,Embu,Streptoprocne zonaris,3,2014-09-28
9/28/14,2014,September,28,Embu,Tringa flavipes,50,2014-09-28
9/28/14,2014,September,28,Embu,Tringa solitaria,2,2014-09-28
9/28/14,2014,September,28,Embu,Tyrannus savana,2,2014-09-28
9/28/14,2014,September,28,Embu,Vanellus chilensis,20,2014-09-28
9/28/14,2014,September,28,PET,Amazonetta brasiliensis,30,2014-09-28
9/28/14,2014,September,28,PET,Anas bahamensis,6,2014-09-28
9/28/14,2014,September,28,PET,Spatula versicolor,1,2014-09-28
9/28/14,2014,September,28,PET,Ardea alba,1,2014-09-28
9/28/14,2014,September,28,PET,Ardea cocoi,1,2014-09-28
9/28/14,2014,September,28,PET,Dendrocygna bicolor,4,2014-09-28
9/28/14,2014,September,28,PET,Dendrocygna viduata,2,2014-09-28
9/28/14,2014,September,28,PET,Egretta thula,2,2014-09-28
9/28/14,2014,September,28,PET,Gallinula galeata,30,2014-09-28
9/28/14,2014,September,28,PET,Himantopus mexicanus melanurus,4,2014-09-28
9/28/14,2014,September,28,PET,Jacana jacana,12,2014-09-28
9/28/14,2014,September,28,PET,Patagioenas picazuro,40,2014-09-28
9/28/14,2014,September,28,PET,Tringa flavipes,1,2014-09-28
9/28/14,2014,September,28,PET,Vanellus chilensis,25,2014-09-28
10/26/14,2014,October,26,Embu,Amazonetta brasiliensis,12,2014-10-26
10/26/14,2014,October,26,Embu,Anas bahamensis,2,2014-10-26
10/26/14,2014,October,26,Embu,Gallinula galeata,60,2014-10-26
10/26/14,2014,October,26,Embu,Jacana jacana,6,2014-10-26
10/26/14,2014,October,26,Embu,Tringa flavipes,30,2014-10-26
10/26/14,2014,October,26,PET,Amazonetta brasiliensis,6,2014-10-26
10/26/14,2014,October,26,PET,Anhinga anhinga,1,2014-10-26
10/26/14,2014,October,26,PET,Aramus guarauna,2,2014-10-26
10/26/14,2014,October,26,PET,Gallinago paraguaiae,30,2014-10-26
10/26/14,2014,October,26,PET,Jacana jacana,8,2014-10-26
10/26/14,2014,October,26,PET,Nannopterum brasilianum,6,2014-10-26
10/26/14,2014,October,26,PET,Tringa solitaria,3,2014-10-26
11/30/14,2014,November,30,Embu,Amazonetta brasiliensis,4,2014-11-30
11/30/14,2014,November,30,Embu,Anas bahamensis,6,2014-11-30
11/30/14,2014,November,30,Embu,Chrysomus ruficapillus,80,2014-11-30
11/30/14,2014,November,30,Embu,Coragyps atratus,30,2014-11-30
11/30/14,2014,November,30,Embu,Gallinula galeata,30,2014-11-30
11/30/14,2014,November,30,Embu,Himantopus mexicanus melanurus,20,2014-11-30
11/30/14,2014,November,30,Embu,Pardirallus nigricans,2,2014-11-30
11/30/14,2014,November,30,Embu,Syrigma sibilatrix,2,2014-11-30
11/30/14,2014,November,30,Embu,Tringa flavipes,45,2014-11-30
11/30/14,2014,November,30,Embu,Vanellus chilensis,6,2014-11-30
12/20/14,2014,December,20,Embu,Amazonetta brasiliensis,2,2014-12-20
12/20/14,2014,December,20,Embu,Coragyps atratus,38,2014-12-20
12/20/14,2014,December,20,Embu,Gallinula galeata,30,2014-12-20
12/20/14,2014,December,20,Embu,Gallinago paraguaiae,2,2014-12-20
12/20/14,2014,December,20,Embu,Himantopus mexicanus melanurus,170,2014-12-20
12/20/14,2014,December,20,Embu,Jacana jacana,2,2014-12-20
12/20/14,2014,December,20,Embu,Syrigma sibilatrix,2,2014-12-20
12/20/14,2014,December,20,Embu,Tringa flavipes,30,2014-12-20
12/20/14,2014,December,20,Embu,Vanellus chilensis,35,2014-12-20
1/25/15,2015,January,25,Embu,Amazonetta brasiliensis,4,2015-01-25
1/25/15,2015,January,25,Embu,Coragyps atratus,75,2015-01-25
1/25/15,2015,January,25,Embu,Egretta thula,2,2015-01-25
1/25/15,2015,January,25,Embu,Gallinula galeata,70,2015-01-25
1/25/15,2015,January,25,Embu,Gallinago paraguaiae,1,2015-01-25
1/25/15,2015,January,25,Embu,Himantopus mexicanus melanurus,150,2015-01-25
1/25/15,2015,January,25,Embu,Jacana jacana,6,2015-01-25
1/25/15,2015,January,25,Embu,Patagioenas picazuro,40,2015-01-25
1/25/15,2015,January,25,Embu,Phacellodomus ferrugineigula,1,2015-01-25
1/25/15,2015,January,25,Embu,Syrigma sibilatrix,6,2015-01-25
1/25/15,2015,January,25,Embu,Tringa flavipes,95,2015-01-25
1/25/15,2015,January,25,Embu,Tringa solitaria,2,2015-01-25
1/25/15,2015,January,25,Embu,Vanellus chilensis,150,2015-01-25
1/31/15,2015,January,31,PET,Anas bahamensis,2,2015-01-31
1/31/15,2015,January,31,PET,Aramides saracura,1,2015-01-31
1/31/15,2015,January,31,PET,Aramus guarauna,2,2015-01-31
1/31/15,2015,January,31,PET,Ardea alba,1,2015-01-31
1/31/15,2015,January,31,PET,Ardea cocoi,1,2015-01-31
1/31/15,2015,January,31,PET,Dendrocygna autumnalis,6,2015-01-31
1/31/15,2015,January,31,PET,Dendrocygna bicolor,1,2015-01-31
1/31/15,2015,January,31,PET,Dendrocygna viduata,23,2015-01-31
1/31/15,2015,January,31,PET,Gallinula galeata,23,2015-01-31
1/31/15,2015,January,31,PET,Himantopus mexicanus melanurus,1,2015-01-31
1/31/15,2015,January,31,PET,Jacana jacana,3,2015-01-31
1/31/15,2015,January,31,PET,Podilymbus podiceps,3,2015-01-31
1/31/15,2015,January,31,PET,Vanellus chilensis,1,2015-01-31
2/19/15,2015,February,19,Embu,Coragyps atratus,25,2015-02-19
2/19/15,2015,February,19,Embu,Vanellus chilensis,20,2015-02-19
2/19/15,2015,February,19,PET,Spatula versicolor,6,2015-02-19
2/19/15,2015,February,19,PET,Ardea alba,2,2015-02-19
2/19/15,2015,February,19,PET,Ardea cocoi,1,2015-02-19
2/19/15,2015,February,19,PET,Butorides striata,3,2015-02-19
2/19/15,2015,February,19,PET,Gallinula galeata,42,2015-02-19
2/19/15,2015,February,19,PET,Jacana jacana,4,2015-02-19
2/19/15,2015,February,19,PET,Nannopterum brasilianum,6,2015-02-19
3/1/15,2015,March,1,Embu,Anas bahamensis,6,2015-03-01
3/1/15,2015,March,1,Embu,Ardea ibis,11,2015-03-01
3/1/15,2015,March,1,Embu,Coragyps atratus,20,2015-03-01
3/1/15,2015,March,1,Embu,Gallinula galeata,16,2015-03-01
3/1/15,2015,March,1,Embu,Gallinago paraguaiae,1,2015-03-01
3/1/15,2015,March,1,Embu,Himantopus mexicanus melanurus,250,2015-03-01
3/1/15,2015,March,1,Embu,Jacana jacana,3,2015-03-01
3/1/15,2015,March,1,Embu,Nannopterum brasilianum,1,2015-03-01
3/1/15,2015,March,1,Embu,Tringa flavipes,70,2015-03-01
3/1/15,2015,March,1,Embu,Tringa solitaria,2,2015-03-01
3/1/15,2015,March,1,Embu,Vanellus chilensis,25,2015-03-01
3/15/15,2015,March,15,Embu,Anas bahamensis,8,2015-03-15
3/15/15,2015,March,15,Embu,Anas flavirostris,3,2015-03-15
3/15/15,2015,March,15,Embu,Calidris melanotos,1,2015-03-15
3/15/15,2015,March,15,Embu,Coragyps atratus,35,2015-03-15
3/15/15,2015,March,15,Embu,Dendrocygna viduata,7,2015-03-15
3/15/15,2015,March,15,Embu,Gallinula galeata,90,2015-03-15
3/15/15,2015,March,15,Embu,Gallinago paraguaiae,1,2015-03-15
3/15/15,2015,March,15,Embu,Himantopus mexicanus melanurus,350,2015-03-15
3/15/15,2015,March,15,Embu,Hirundo rustica,1,2015-03-15
3/15/15,2015,March,15,Embu,Jacana jacana,4,2015-03-15
3/15/15,2015,March,15,Embu,Pardirallus nigricans,2,2015-03-15
3/15/15,2015,March,15,Embu,Patagioenas picazuro,30,2015-03-15
3/15/15,2015,March,15,Embu,Tringa flavipes,180,2015-03-15
3/15/15,2015,March,15,Embu,Vanellus chilensis,70,2015-03-15
4/3/15,2015,April,3,Embu,Ardea alba,2,2015-04-03
4/3/15,2015,April,3,Embu,Butorides striata,1,2015-04-03
4/3/15,2015,April,3,Embu,Calidris melanotos,2,2015-04-03
4/3/15,2015,April,3,Embu,Coragyps atratus,120,2015-04-03
4/3/15,2015,April,3,Embu,Egretta thula,6,2015-04-03
4/3/15,2015,April,3,Embu,Gallinula galeata,85,2015-04-03
4/3/15,2015,April,3,Embu,Himantopus mexicanus melanurus,280,2015-04-03
4/3/15,2015,April,3,Embu,Jacana jacana,4,2015-04-03
4/3/15,2015,April,3,Embu,Ramphocelus bresilia,4,2015-04-03
4/3/15,2015,April,3,Embu,Syrigma sibilatrix,5,2015-04-03
4/3/15,2015,April,3,Embu,Tringa flavipes,200,2015-04-03
4/3/15,2015,April,3,Embu,Vanellus chilensis,150,2015-04-03
5/2/15,2015,March,2,Embu,Amazonetta brasiliensis,30,2015-03-02
5/2/15,2015,March,2,Embu,Anas bahamensis,6,2015-03-02
5/2/15,2015,March,2,Embu,Ardea alba,2,2015-03-02
5/2/15,2015,March,2,Embu,Caracara plancus,6,2015-03-02
5/2/15,2015,March,2,Embu,Coragyps atratus,90,2015-03-02
5/2/15,2015,March,2,Embu,Gallinula galeata,95,2015-03-02
5/2/15,2015,March,2,Embu,Himantopus mexicanus melanurus,300,2015-03-02
5/2/15,2015,March,2,Embu,Jacana jacana,16,2015-03-02
5/2/15,2015,March,2,Embu,Nannopterum brasilianum,4,2015-03-02
5/2/15,2015,March,2,Embu,Pardirallus nigricans,2,2015-03-02
5/2/15,2015,March,2,Embu,Ramphastos dicolorus,1,2015-03-02
5/2/15,2015,March,2,Embu,Vanellus chilensis,150,2015-03-02
6/21/15,2015,June,21,Embu,Amazonetta brasiliensis,30,2015-06-21
6/21/15,2015,June,21,Embu,Anas bahamensis,90,2015-06-21
6/21/15,2015,June,21,Embu,Spatula versicolor,6,2015-06-21
6/21/15,2015,June,21,Embu,Ardea alba,2,2015-06-21
6/21/15,2015,June,21,Embu,Ardea ibis,50,2015-06-21
6/21/15,2015,June,21,Embu,Egretta thula,6,2015-06-21
6/21/15,2015,June,21,Embu,Gallinula galeata,20,2015-06-21
6/21/15,2015,June,21,Embu,Himantopus mexicanus melanurus,600,2015-06-21
6/21/15,2015,June,21,Embu,Jacana jacana,40,2015-06-21
6/21/15,2015,June,21,Embu,Syrigma sibilatrix,1,2015-06-21
6/21/15,2015,June,21,Embu,Vanellus chilensis,200,2015-06-21
7/12/15,2015,July,12,Embu,Amazonetta brasiliensis,50,2015-07-12
7/12/15,2015,July,12,Embu,Anas bahamensis,60,2015-07-12
7/12/15,2015,July,12,Embu,Coragyps atratus,25,2015-07-12
7/12/15,2015,July,12,Embu,Dendrocygna bicolor,6,2015-07-12
7/12/15,2015,July,12,Embu,Gallinula galeata,40,2015-07-12
7/12/15,2015,July,12,Embu,Himantopus mexicanus melanurus,200,2015-07-12
7/12/15,2015,July,12,Embu,Jacana jacana,12,2015-07-12
7/12/15,2015,July,12,Embu,Pardirallus nigricans,2,2015-07-12
7/12/15,2015,July,12,Embu,Satrapa icterophrys,1,2015-07-12
7/12/15,2015,July,12,Embu,Spinus magellanicus,2,2015-07-12
7/12/15,2015,July,12,Embu,Vanellus chilensis,80,2015-07-12
8/11/15,2015,August,11,Embu,Amazonetta brasiliensis,15,2015-08-11
8/11/15,2015,August,11,Embu,Anas bahamensis,6,2015-08-11
8/11/15,2015,August,11,Embu,Ardea ibis,35,2015-08-11
8/11/15,2015,August,11,Embu,Camptostoma obsoletum,1,2015-08-11
8/11/15,2015,August,11,Embu,Caracara plancus,18,2015-08-11
8/11/15,2015,August,11,Embu,Coragyps atratus,16,2015-08-11
8/11/15,2015,August,11,Embu,Gallinula galeata,16,2015-08-11
8/11/15,2015,August,11,Embu,Jacana jacana,12,2015-08-11
8/11/15,2015,August,11,Embu,Melanerpes candidus,6,2015-08-11
8/11/15,2015,August,11,Embu,Paroaria coronata,1,2015-08-11
8/11/15,2015,August,11,Embu,Psittacara leucophthalmus,1,2015-08-11
8/11/15,2015,August,11,Embu,Satrapa icterophrys,2,2015-08-11
8/11/15,2015,August,11,Embu,Spinus magellanicus,2,2015-08-11
8/11/15,2015,August,11,Embu,Tringa flavipes,2,2015-08-11
8/11/15,2015,August,11,Embu,Vanellus chilensis,80,2015-08-11
8/11/15,2015,August,11,Embu,Volatinia jacarina,4,2015-08-11
9/5/15,2015,September,5,Embu,Amazonetta brasiliensis,60,2015-09-05
9/5/15,2015,September,5,Embu,Anas bahamensis,2,2015-09-05
9/5/15,2015,September,5,Embu,Spatula versicolor,2,2015-09-05
9/5/15,2015,September,5,Embu,Ardea alba,1,2015-09-05
9/5/15,2015,September,5,Embu,Ardea ibis,18,2015-09-05
9/5/15,2015,September,5,Embu,Conirostrum speciosum,4,2015-09-05
9/5/15,2015,September,5,Embu,Coragyps atratus,150,2015-09-05
9/5/15,2015,September,5,Embu,Egretta thula,1,2015-09-05
9/5/15,2015,September,5,Embu,Gallinula galeata,110,2015-09-05
9/5/15,2015,September,5,Embu,Gallinago paraguaiae,2,2015-09-05
9/5/15,2015,September,5,Embu,Himantopus mexicanus melanurus,120,2015-09-05
9/5/15,2015,September,5,Embu,Jacana jacana,18,2015-09-05
9/5/15,2015,September,5,Embu,Pardirallus nigricans,2,2015-09-05
9/5/15,2015,September,5,Embu,Tringa flavipes,60,2015-09-05
9/5/15,2015,September,5,Embu,Tringa solitaria,3,2015-09-05
9/5/15,2015,September,5,Embu,Vanellus chilensis,180,2015-09-05
9/26/15,2015,September,26,Embu,Amazonetta brasiliensis,6,2015-09-26
9/26/15,2015,September,26,Embu,Anas bahamensis,35,2015-09-26
9/26/15,2015,September,26,Embu,Dendrocygna viduata,6,2015-09-26
9/26/15,2015,September,26,Embu,Gallinula galeata,40,2015-09-26
9/26/15,2015,September,26,Embu,Himantopus mexicanus melanurus,120,2015-09-26
9/26/15,2015,September,26,Embu,Jacana jacana,8,2015-09-26
9/26/15,2015,September,26,Embu,Tringa flavipes,45,2015-09-26
9/26/15,2015,September,26,Embu,Tringa solitaria,1,2015-09-26
9/26/15,2015,September,26,Embu,Vanellus chilensis,140,2015-09-26
10/24/15,2015,October,24,Embu,Anas bahamensis,12,2015-10-24
10/24/15,2015,October,24,Embu,Ardea ibis,20,2015-10-24
10/24/15,2015,October,24,Embu,Coragyps atratus,50,2015-10-24
10/24/15,2015,October,24,Embu,Gallinula galeata,65,2015-10-24
10/24/15,2015,October,24,Embu,Himantopus mexicanus melanurus,250,2015-10-24
10/24/15,2015,October,24,Embu,Jacana jacana,12,2015-10-24
10/24/15,2015,October,24,Embu,Syrigma sibilatrix,3,2015-10-24
10/24/15,2015,October,24,Embu,Tringa flavipes,80,2015-10-24
10/24/15,2015,October,24,Embu,Tyrannus savana,1,2015-10-24
10/24/15,2015,October,24,Embu,Vanellus chilensis,50,2015-10-24
11/22/15,2015,November,22,Embu,Amazonetta brasiliensis,6,2015-11-22
11/22/15,2015,November,22,Embu,Anas bahamensis,30,2015-11-22
11/22/15,2015,November,22,Embu,Ardea alba,4,2015-11-22
11/22/15,2015,November,22,Embu,Egretta thula,12,2015-11-22
11/22/15,2015,November,22,Embu,Gallinula galeata,50,2015-11-22
11/22/15,2015,November,22,Embu,Himantopus mexicanus melanurus,250,2015-11-22
11/22/15,2015,November,22,Embu,Jacana jacana,4,2015-11-22
11/22/15,2015,November,22,Embu,Melanerpes candidus,2,2015-11-22
11/22/15,2015,November,22,Embu,Tringa flavipes,25,2015-11-22
11/22/15,2015,November,22,Embu,Tringa solitaria,2,2015-11-22
11/22/15,2015,November,22,Embu,Tyrannus savana,2,2015-11-22
12/25/15,2015,December,25,Embu,Amazonetta brasiliensis,6,2015-12-25
